"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"PDK1","44_Normal vs 502_Tumor",-0.826445711841455,1.20862396971064e-11,"Tumor",3.12063353335796,-7.20318329486959,1.95268842098901e-12,17.5858195073861
"EZH2","44_Normal vs 502_Tumor",-1.03724077181889,1.44165924534196e-11,"Tumor",4.38945945332175,-7.17554065627122,2.34949318297683e-12,17.4055934677382
"PRKDC","44_Normal vs 502_Tumor",-1.07030972685881,1.62865532925096e-11,"Tumor",6.16920346166631,-7.15593227649735,2.67803307308625e-12,17.2155630876838
"IRF6","44_Normal vs 502_Tumor",-0.955731761686418,1.81466207307828e-11,"Tumor",7.99885730771281,-7.13893746080314,2.99903461187959e-12,17.0688590537967
"IL31RA","44_Normal vs 502_Tumor",-0.65298368679553,1.86345702760913e-11,"Tumor",2.00058485633177,-7.13475980656624,3.08356497030421e-12,16.8165227925972
"DDIT3","44_Normal vs 502_Tumor",-1.21697464231251,1.90831415606683e-11,"Tumor",5.37054886950791,-7.13094628911336,3.16277013606569e-12,17.0849656277552
"RUNX3","44_Normal vs 502_Tumor",-1.33678744025525,1.97670428224519e-11,"Tumor",4.72382719391721,-7.12517623040749,3.28642941599218e-12,17.0755394434685
"HMGB2","44_Normal vs 502_Tumor",-1.08754638464839,2.02274335672705e-11,"Tumor",6.96866260591342,-7.12142748126093,3.36930436539699e-12,16.9724600423417
"NLRP1","44_Normal vs 502_Tumor",-0.882294123057773,2.10595219827945e-11,"Tumor",3.72095088291285,-7.11516744550366,3.51230068229924e-12,17.0234643341794
"FCGR3A","44_Normal vs 502_Tumor",-1.77228088345087,2.21003567844724e-11,"Tumor",4.97185363890106,-7.10761373592475,3.69280832493427e-12,16.9652743871411
"TEC","44_Normal vs 502_Tumor",0.638079342852178,2.21556260499824e-11,"Normal",1.99900535415006,7.10719003048523,3.70319922083279e-12,16.9626020780534
"KCNJ8","44_Normal vs 502_Tumor",-0.974156677166275,2.3682386010847e-11,"Tumor",2.97453216946328,-7.09666488816715,3.97074383842987e-12,16.8585014122449
"HIF1A","44_Normal vs 502_Tumor",-1.07905664854419,2.93765168297123e-11,"Tumor",7.65477517544569,-7.06224815336855,4.98522662877845e-12,16.5781330019508
"IKBKG","44_Normal vs 502_Tumor",-0.644710525426373,3.11078595404671e-11,"Tumor",3.26924519449183,-7.05314573862408,5.29364274719619e-12,16.6225761890546
"FURIN","44_Normal vs 502_Tumor",-0.801279798581202,3.11274033032116e-11,"Tumor",7.24629776440821,-7.05300394880439,5.298592361541e-12,16.5211020288458
"PLXNA3","44_Normal vs 502_Tumor",-0.924163236017444,3.32118057285702e-11,"Tumor",3.56301872610353,-7.04228275772179,5.68632408582438e-12,16.5526925591543
"GJA1","44_Normal vs 502_Tumor",-1.54358510519269,3.61897080061351e-11,"Tumor",8.72843931066812,-7.02853572092914,6.22450139789386e-12,16.3528358540202
"CRYAB","44_Normal vs 502_Tumor",1.94398194660515,3.6761527962536e-11,"Normal",6.15686140784688,7.02601190341909,6.32860567981474e-12,16.3339681041734
"ORAI1","44_Normal vs 502_Tumor",-0.699573113057797,3.70462049086826e-11,"Tumor",5.63048632625407,-7.02469958251883,6.38341148799513e-12,16.3738292943224
"CCL7","44_Normal vs 502_Tumor",-0.628557561119796,3.78552924743879e-11,"Tumor",1.66769353663976,-7.02118028834165,6.53269901952501e-12,15.8778647380371
"MFGE8","44_Normal vs 502_Tumor",-0.976310250237307,4.18218106749145e-11,"Tumor",5.63560438383646,-7.00470863763649,7.27829101212973e-12,16.2536106003764
"IL7R","44_Normal vs 502_Tumor",-1.51084814790382,4.18935271309139e-11,"Tumor",4.3551671327545,-7.00440153796713,7.29295738097239e-12,16.3091716106588
"IL12RB1","44_Normal vs 502_Tumor",-0.836645747984929,4.44246942913738e-11,"Tumor",2.45751447442256,-6.9948079900983,7.76603633837934e-12,16.0918237633921
"PLEC","44_Normal vs 502_Tumor",-1.0173639518901,4.45639430745383e-11,"Tumor",7.81270763794595,-6.99420988936439,7.79650848608524e-12,16.1383119441316
"IFIT2","44_Normal vs 502_Tumor",-1.6851881845831,4.75862306047871e-11,"Tumor",4.41059364858685,-6.98357386261216,8.35843489208191e-12,16.1761311573298
"AKT1","44_Normal vs 502_Tumor",-0.673715118173349,5.17478607274863e-11,"Tumor",5.54977445650072,-6.97001762275391,9.13261061302552e-12,16.0262635646977
"SENP2","44_Normal vs 502_Tumor",-0.843685377088349,5.38099029492388e-11,"Tumor",4.72638653020634,-6.96380465622877,9.51056138515421e-12,16.0237873923607
"IFITM1","44_Normal vs 502_Tumor",-1.37207698162682,5.57975703226033e-11,"Tumor",8.71093405041542,-6.9578817324965,9.88515565838389e-12,15.8996546424645
"ITGAV","44_Normal vs 502_Tumor",-1.2464481122128,6.52915112741294e-11,"Tumor",6.36848113913547,-6.93226126727788,1.16795133892738e-11,15.7762288070833
"SH3BP2","44_Normal vs 502_Tumor",-0.636435568027219,6.8214310717943e-11,"Tumor",3.89977549428287,-6.92511874013842,1.22343784364488e-11,15.8011713584796
"CD72","44_Normal vs 502_Tumor",-0.63074392502029,7.61219883940365e-11,"Tumor",2.01385372882643,-6.9073661080175,1.37280877394848e-11,15.3845555264223
"TINAGL1","44_Normal vs 502_Tumor",-1.57794984457304,8.01364452258219e-11,"Tumor",5.50159910689345,-6.89894343204668,1.44980537348401e-11,15.6066444012875
"HDGFL3","44_Normal vs 502_Tumor",-0.839121518588311,8.38459931279694e-11,"Tumor",3.33590669596119,-6.89141906141757,1.52216628976646e-11,15.5904165032082
"CDK6","44_Normal vs 502_Tumor",-1.25705117356066,8.81268070661761e-11,"Tumor",4.80824803512747,-6.8832755978705,1.6044788808021e-11,15.5243645375637
"OLR1","44_Normal vs 502_Tumor",-1.22557347832428,9.07828435386465e-11,"Tumor",2.89689399861555,-6.87841481813741,1.65567750540512e-11,15.3792497527997
"EHMT2","44_Normal vs 502_Tumor",-0.704022204954699,1.01942421818511e-10,"Tumor",4.98949569743179,-6.85965329073484,1.86877599389768e-11,15.3498121542169
"KHSRP","44_Normal vs 502_Tumor",-0.719823306847781,1.07556680199997e-10,"Tumor",7.33026976533769,-6.85089145938582,1.97730575942819e-11,15.232929739404
"MAPT","44_Normal vs 502_Tumor",1.17980868964479,1.24336093334609e-10,"Normal",1.47759823808183,6.82681032363211,2.30847804360099e-11,15.1681934169396
"PTPN6","44_Normal vs 502_Tumor",-0.835814015144416,1.30886958467513e-10,"Tumor",5.0622786292695,-6.81806766314256,2.44171194887488e-11,15.0908507882883
"BMPR1B","44_Normal vs 502_Tumor",-0.673676728578484,1.38075921141381e-10,"Tumor",2.18047321769369,-6.80907493814618,2.58662753831028e-11,14.8157359685633
"ETS1","44_Normal vs 502_Tumor",-1.20060773932273,1.548379042782e-10,"Tumor",5.3643387987361,-6.79027833990156,2.91732926275663e-11,14.9176458461706
"BLNK","44_Normal vs 502_Tumor",1.03874773672806,1.55954273608366e-10,"Normal",3.90396075798692,6.78901032999305,2.94107516873203e-11,14.8936928612326
"HTN3","44_Normal vs 502_Tumor",1.42141145039275,1.72583688241201e-10,"Normal",1.07664008566577,6.77245407610737,3.26908744328761e-11,14.8174441696028
"CD86","44_Normal vs 502_Tumor",-0.998789723350391,1.74605854249433e-10,"Tumor",3.61079847677408,-6.77045546885047,3.31103490112519e-11,14.8360668970987
"USP2","44_Normal vs 502_Tumor",1.10638903254651,1.78003684688964e-10,"Normal",3.00003852531381,6.76730404396044,3.37825345557124e-11,14.7902286699724
"HTN1","44_Normal vs 502_Tumor",1.16607485831945,1.89137909892339e-10,"Normal",1.04679931703246,6.75738295270219,3.59872928942384e-11,14.7036681088686
"TRIM21","44_Normal vs 502_Tumor",-0.905742247636915,1.93336634397273e-10,"Tumor",5.788380397077,-6.75351695474955,3.6884139599918e-11,14.6635341443909
"PRMT1","44_Normal vs 502_Tumor",-0.624520207991967,2.18183407444027e-10,"Tumor",6.79918368619057,-6.73313080723416,4.19885539183585e-11,14.5056645052046
"PPARD","44_Normal vs 502_Tumor",-0.754731610105901,2.24193692691813e-10,"Tumor",6.48570438755446,-6.72867970854348,4.31919926501574e-11,14.4865708893428
"IGF1R","44_Normal vs 502_Tumor",-1.01146351755038,2.28154441143918e-10,"Tumor",5.01113620156767,-6.72583469803285,4.39788544017308e-11,14.5257684323951
"BMP8B","44_Normal vs 502_Tumor",-0.771756582263222,2.82685534108029e-10,"Tumor",2.4513914135737,-6.68969128962135,5.52865599337993e-11,14.1604720897752
"TNFAIP3","44_Normal vs 502_Tumor",-1.26583786362207,3.01436097459153e-10,"Tumor",6.01692886409021,-6.67880143918558,5.92210518561829e-11,14.2049247142385
"DHX36","44_Normal vs 502_Tumor",-0.838914951170097,3.08622304194321e-10,"Tumor",4.6180802605043,-6.67498190869017,6.06650760187909e-11,14.2227144055101
"SCGB3A1","44_Normal vs 502_Tumor",2.66532515495045,3.51068570203745e-10,"Normal",2.6684024353611,6.65351166525209,6.94481724770516e-11,14.047730694939
"ESRRG","44_Normal vs 502_Tumor",0.736928585548581,3.54850810735403e-10,"Normal",1.11179366243162,6.65159814787307,7.02889315228925e-11,13.9182920387638
"FCER1G","44_Normal vs 502_Tumor",-1.33068662277885,3.93659558445821e-10,"Tumor",6.06753709237239,-6.63423840544448,7.83869025294851e-11,13.9321042653324
"MX2","44_Normal vs 502_Tumor",-1.2627530769893,4.01851370852559e-10,"Tumor",3.89001710722594,-6.6308301226242,8.00809764023566e-11,13.9765203549374
"HLA-DOB","44_Normal vs 502_Tumor",-0.922609141855529,4.02682354076906e-10,"Tumor",3.0301469247138,-6.63041730253661,8.02885887256473e-11,13.9519695491329
"PSME1","44_Normal vs 502_Tumor",-0.636688328257103,4.12206019578559e-10,"Tumor",8.63314966616013,-6.62631419796646,8.23809933228368e-11,13.8257421237446
"ZFP36","44_Normal vs 502_Tumor",1.14211132275517,4.37575391071042e-10,"Normal",8.7941882904421,6.61628139407276,8.77250888354121e-11,13.7535120269523
"DNM1L","44_Normal vs 502_Tumor",-0.624512949699404,4.38622410049325e-10,"Tumor",5.50044226964284,-6.61577502272813,8.80036407245919e-11,13.8178157653639
"CDNF","44_Normal vs 502_Tumor",0.76553242229497,4.62073813710577e-10,"Normal",1.737853209416,6.60670445371487,9.3142741727668e-11,13.8116511871378
"IFIT1","44_Normal vs 502_Tumor",-1.85569992540125,4.6893796905072e-10,"Tumor",5.05882099403832,-6.60422198014709,9.45997770524876e-11,13.8053637957393
"PI15","44_Normal vs 502_Tumor",-0.799587447585389,4.74174607327834e-10,"Tumor",2.33682268950636,-6.60232136344329,9.57303839719713e-11,13.5519595342225
"NXN","44_Normal vs 502_Tumor",-0.767480421691958,4.9782025387522e-10,"Tumor",6.19720336629118,-6.59399464778847,1.0084177817296e-10,13.667509371362
"CCL14","44_Normal vs 502_Tumor",0.670612401016299,5.26900023191565e-10,"Normal",1.17427890330429,6.58452584440875,1.06979753261076e-10,13.5404057883716
"TRAF1","44_Normal vs 502_Tumor",-0.959251618808306,6.00959702319219e-10,"Tumor",3.22555898095575,-6.56209361850209,1.23019764823445e-10,13.5483622748009
"PDGFB","44_Normal vs 502_Tumor",-1.08281391611672,6.05804874424248e-10,"Tumor",4.3377607497323,-6.56076137593687,1.24043201633636e-10,13.5444811325442
"ICAM1","44_Normal vs 502_Tumor",-1.45031731310433,7.02412806280614e-10,"Tumor",5.95967300380692,-6.53517346727057,1.45400073833871e-10,13.3380857905976
"GSK3B","44_Normal vs 502_Tumor",-0.730619624979682,7.03593670460302e-10,"Tumor",5.32021497789569,-6.53486181709392,1.45681218532889e-10,13.3371260428839
"IL34","44_Normal vs 502_Tumor",1.18075373549536,7.03707868809464e-10,"Normal",3.18588919686841,6.53479498921695,1.45741574373915e-10,13.3577290369055
"S1PR2","44_Normal vs 502_Tumor",-0.677331444586698,7.63687502443316e-10,"Tumor",3.65306805848574,-6.52075757282865,1.58978000732898e-10,13.3111944986904
"IFNAR2","44_Normal vs 502_Tumor",-0.731736997924739,7.6735611239957e-10,"Tumor",3.68751524270456,-6.51991983585496,1.59804142140909e-10,13.3061935266482
"FOS","44_Normal vs 502_Tumor",1.50143193554619,7.70807019016943e-10,"Normal",8.43939586170573,6.51907309512072,1.60643436849741e-10,13.1642157018209
"PSMD5","44_Normal vs 502_Tumor",-0.698578492580201,7.90392026722022e-10,"Tumor",5.36025431436967,-6.51481372036183,1.64931300896661e-10,13.2138161540652
"CXCL10","44_Normal vs 502_Tumor",-2.74551602564223,7.9255940777679e-10,"Tumor",6.73697328608187,-6.51433036753348,1.65424914732899e-10,13.2283407952072
"SIRPA","44_Normal vs 502_Tumor",-1.02267916230036,8.05321593844001e-10,"Tumor",5.931777364225,-6.5115036677177,1.68340739033487e-10,13.1832967747945
"BPIFA2","44_Normal vs 502_Tumor",1.23236697734269,9.50834184063645e-10,"Normal",1.09266825977393,6.48305005914718,2.00642927358623e-10,13.0431310678673
"TRPV2","44_Normal vs 502_Tumor",-0.965321910519942,1.06528405512021e-09,"Tumor",3.68412192446045,-6.46344956311534,2.26349937738256e-10,12.9677831907783
"GPER1","44_Normal vs 502_Tumor",-0.671726844726974,1.0982319217283e-09,"Tumor",2.26378891101866,-6.45824975930908,2.33694402875984e-10,12.7182487189378
"CD320","44_Normal vs 502_Tumor",-0.955722434000007,1.12096751690092e-09,"Tumor",5.19266686723867,-6.45471164118982,2.38824734676997e-10,12.8693943411793
"PTN","44_Normal vs 502_Tumor",1.83856486687586,1.13389277490144e-09,"Normal",4.42779390045705,6.45268260884372,2.41816464459127e-10,12.8086693765484
"TRIM47","44_Normal vs 502_Tumor",-0.893245569770558,1.13621135514928e-09,"Tumor",5.9230529790579,-6.45217015713299,2.42577841635961e-10,12.824372054761
"TNFSF9","44_Normal vs 502_Tumor",-1.13124629619797,1.19196025052715e-09,"Tumor",3.98535560706262,-6.44382137868731,2.55317898099248e-10,12.8502758788417
"RAET1E","44_Normal vs 502_Tumor",1.2810324109222,1.24949343680723e-09,"Normal",3.54585827592267,6.43560861236427,2.68488886546454e-10,12.7462840330329
"CXCL11","44_Normal vs 502_Tumor",-2.32683668179929,1.29373370178105e-09,"Tumor",4.31846800269277,-6.42956575529269,2.78602572953842e-10,12.7395010595134
"CTSB","44_Normal vs 502_Tumor",-0.828964942816247,1.29642515786043e-09,"Tumor",9.35602794774863,-6.42914679614407,2.79317434501725e-10,12.6319349774413
"TMSB4X","44_Normal vs 502_Tumor",-0.742263533222832,1.3113950496452e-09,"Tumor",10.6583948023155,-6.42715076244539,2.82747964952977e-10,12.6114282883126
"PAK1","44_Normal vs 502_Tumor",-0.826696001045913,1.42909999233542e-09,"Tumor",5.64116506287751,-6.41240920763314,3.09393550429966e-10,12.5953505231328
"HLA-G","44_Normal vs 502_Tumor",-1.28284318227302,1.52746732915358e-09,"Tumor",3.67572597722964,-6.4009426432254,3.31805204162738e-10,12.5896673938882
"C1S","44_Normal vs 502_Tumor",-1.20083280209938,1.66447544469462e-09,"Tumor",7.39270402134228,-6.38600842915192,3.63390356098232e-10,12.4016125606977
"DHX33","44_Normal vs 502_Tumor",-0.691965795718334,1.77850428706537e-09,"Tumor",4.31231387322219,-6.37447925055658,3.89769758983861e-10,12.4211575606227
"SDC3","44_Normal vs 502_Tumor",-0.96658247785695,1.87654742562554e-09,"Tumor",4.80473817117728,-6.36513024609493,4.12529127841099e-10,12.3549587251395
"CCL28","44_Normal vs 502_Tumor",1.140147308776,1.88240251167235e-09,"Normal",2.75216210045159,6.36457759992293,4.1391447580463e-10,12.3599715693583
"CFTR","44_Normal vs 502_Tumor",1.06900067790083,2.15697913762346e-09,"Normal",1.20468276822807,6.34034337788626,4.79353702659291e-10,12.1959585096284
"CCL5","44_Normal vs 502_Tumor",-1.65831113796742,2.18671913398475e-09,"Tumor",6.55457963467937,-6.33784578968045,4.86647390347903e-10,12.1485502417781
"ACTA1","44_Normal vs 502_Tumor",3.37936514872472,2.25173612169817e-09,"Normal",4.57239178334932,6.33252232159139,5.02557787534878e-10,12.0762716240921
"HRAS","44_Normal vs 502_Tumor",-0.661591191077494,2.6136725193775e-09,"Tumor",7.14781984275108,-6.30596673846726,5.89845444145604e-10,11.9266445875975
"TXLNA","44_Normal vs 502_Tumor",-0.645186260162143,2.64170338398192e-09,"Tumor",6.20360685703847,-6.30407943482073,5.96584795725273e-10,11.9346136223993
"NRP2","44_Normal vs 502_Tumor",-1.02934117654343,2.71330807035113e-09,"Tumor",4.50342747437274,-6.2993277535957,6.13887897183621e-10,11.9836470657987
"CASP7","44_Normal vs 502_Tumor",-0.735629283199538,2.72125236999633e-09,"Tumor",5.54298113286008,-6.29880336506424,6.15827261779127e-10,11.9268608896478
"PLXNB3","44_Normal vs 502_Tumor",-0.846674291366512,2.79659317570694e-09,"Tumor",2.96525093578373,-6.29373398109053,6.34887296149897e-10,11.9415886435667
"IFNLR1","44_Normal vs 502_Tumor",-0.842936117040759,2.95737169175003e-09,"Tumor",3.48652370134659,-6.2838469203562,6.73735832744138e-10,11.9081729182542
"FLT1","44_Normal vs 502_Tumor",-0.83805819287518,3.41740434436091e-09,"Tumor",3.25517126314438,-6.25801096053224,7.86561008259187e-10,11.751837806093
"GREM2","44_Normal vs 502_Tumor",1.02636006755221,3.4504435378224e-09,"Normal",1.34701389198833,6.25628894832643,7.94705421226245e-10,11.7148832524593
"AGER","44_Normal vs 502_Tumor",-0.673513474452418,3.61111318623275e-09,"Tumor",2.58489145654612,-6.24799507259427,8.35101713942814e-10,11.6363730924787
"DUSP1","44_Normal vs 502_Tumor",1.19236902364665,3.61228478058593e-09,"Normal",8.75056666381424,6.24790302950562,8.35561099541866e-10,11.5586154877394
"EGR1","44_Normal vs 502_Tumor",1.27416983073632,3.68686294233686e-09,"Normal",8.1149937602194,6.24430735690468,8.53701745992607e-10,11.5413231992492
"DEFB1","44_Normal vs 502_Tumor",1.89436367462465,3.69605773519832e-09,"Normal",6.56876996838206,6.24376304700639,8.56481217577909e-10,11.5461160053545
"IL1A","44_Normal vs 502_Tumor",-1.92290146146407,3.80431818677064e-09,"Tumor",5.09322851597225,-6.23881379591866,8.82163615222259e-10,11.6370972258525
"LIMS1","44_Normal vs 502_Tumor",-0.715649084915149,3.8207356777976e-09,"Tumor",5.22097490404907,-6.23797910501538,8.8656853747424e-10,11.5847533968086
"CNTFR","44_Normal vs 502_Tumor",1.2935822458119,4.3273934657844e-09,"Normal",1.90503863864313,6.21580210365231,1.01180956302601e-09,11.5020869191654
"PTGDS","44_Normal vs 502_Tumor",1.41640856586358,4.5971689048166e-09,"Normal",4.01337518606859,6.20473173632771,1.08064286530876e-09,11.372390224029
"NFIA","44_Normal vs 502_Tumor",0.669628976648105,4.6643335430311e-09,"Normal",3.64432316284798,6.20210315297655,1.09764769224338e-09,11.3950765100925
"SLURP1","44_Normal vs 502_Tumor",2.62793725936666,4.91578856337474e-09,"Normal",5.73183148204138,6.19247353722386,1.16220740618782e-09,11.2524041094993
"JAK3","44_Normal vs 502_Tumor",-0.969018445375414,5.42687008234165e-09,"Tumor",3.2243290311921,-6.17477494992025,1.2906829101881e-09,11.264839881806
"ANXA4","44_Normal vs 502_Tumor",-0.600700025846673,5.52112071871985e-09,"Tumor",5.20980699821037,-6.17156811630155,1.31540290690143e-09,11.1980793697513
"BPIFB1","44_Normal vs 502_Tumor",2.67044586940988,5.66540967803451e-09,"Normal",2.60698065635102,6.16694602350846,1.35184849847826e-09,11.1614540013779
"LGMN","44_Normal vs 502_Tumor",-0.684552056971259,5.72146660190256e-09,"Tumor",6.73382001161653,-6.1652431632284,1.36552296435412e-09,11.1185542342043
"ADM","44_Normal vs 502_Tumor",-1.11924173677256,5.77070972258186e-09,"Tumor",6.93505942354493,-6.16368193950822,1.37817878397307e-09,11.1132108366246
"TGFB3","44_Normal vs 502_Tumor",-1.23603005959858,5.7853443802838e-09,"Tumor",4.4515336342098,-6.16321628508308,1.38197568560277e-09,11.2037687300705
"CLDN4","44_Normal vs 502_Tumor",1.42864618981186,6.41575366566639e-09,"Normal",6.7228815750673,6.14472889777038,1.54126692213437e-09,10.9767963531423
"HAVCR2","44_Normal vs 502_Tumor",-1.01568859459117,6.4184587677391e-09,"Tumor",3.44795474427571,-6.14458481456986,1.54257624073109e-09,11.0995414121294
"TRAF3","44_Normal vs 502_Tumor",-0.692355936590935,6.57933447071668e-09,"Tumor",4.46766006376418,-6.14012417189907,1.58365325514564e-09,11.0537929103899
"CTSK","44_Normal vs 502_Tumor",-1.51205815554549,6.98401499861783e-09,"Tumor",6.79900680790065,-6.12924745594847,1.68834709706271e-09,10.9281162590215
"CYBA","44_Normal vs 502_Tumor",-0.87749432301574,7.46198936399718e-09,"Tumor",6.39655755149099,-6.11710343639587,1.81323733410709e-09,10.8546605948587
"G3BP1","44_Normal vs 502_Tumor",-0.606203549950991,7.55621287571956e-09,"Tumor",5.98744472058007,-6.11481983592622,1.83771007494416e-09,10.8465394736521
"BTN3A2","44_Normal vs 502_Tumor",-0.938684863308941,8.00445914901458e-09,"Tumor",4.57383117208453,-6.1041559959207,1.95633007006799e-09,10.8532071634706
"BTN3A1","44_Normal vs 502_Tumor",-0.94595553936479,8.54673707609265e-09,"Tumor",4.28333173379919,-6.0923814823088,2.09599932154581e-09,10.7977301340775
"DHX9","44_Normal vs 502_Tumor",-0.632926835480032,8.99155273231151e-09,"Tumor",6.94838032215185,-6.08298028125245,2.21446713178792e-09,10.644099869842
"CCL3","44_Normal vs 502_Tumor",-1.10067504795759,1.01183464880367e-08,"Tumor",3.75592855995838,-6.06173722980935,2.50675713243709e-09,10.6338155345181
"ISG20","44_Normal vs 502_Tumor",-0.934831244423029,1.05178524782712e-08,"Tumor",3.98127138970919,-6.05465603260163,2.61231653445925e-09,10.592323537043
"SMAD7","44_Normal vs 502_Tumor",-0.794457829603747,1.22373610651584e-08,"Tumor",4.44345879784095,-6.02737530229092,3.0610958478499e-09,10.4196280400949
"ZBTB16","44_Normal vs 502_Tumor",0.991905811012668,1.23108667625607e-08,"Normal",1.27368884373033,6.02627086489039,3.08076727320171e-09,10.3884647977794
"OAS1","44_Normal vs 502_Tumor",-1.11417276020677,1.26181928919672e-08,"Tumor",5.9749470968128,-6.02173053001287,3.1629410426158e-09,10.3343719219527
"ZYX","44_Normal vs 502_Tumor",-0.607481768576857,1.35326037391354e-08,"Tumor",7.83717125907325,-6.0085738204884,3.41333085078614e-09,10.2103050006721
"MST1R","44_Normal vs 502_Tumor",-0.994327987275852,1.44219713083344e-08,"Tumor",4.25868669160183,-5.99645709369494,3.660979309633e-09,10.2594815052574
"BTN3A3","44_Normal vs 502_Tumor",-0.928807330116925,1.45174935850283e-08,"Tumor",4.09010595352488,-5.99524287408592,3.68674207167394e-09,10.2560884792983
"CXCL9","44_Normal vs 502_Tumor",-2.35241135622427,1.48378609000814e-08,"Tumor",5.79241482695539,-5.99114204557373,3.77506638894553e-09,10.2162318282876
"CASP2","44_Normal vs 502_Tumor",-0.740715911522628,1.56495597547658e-08,"Tumor",4.39979275367321,-5.98112712314338,3.99954057272668e-09,10.1606096293295
"OSMR","44_Normal vs 502_Tumor",-0.949870358420109,1.61975642721021e-08,"Tumor",5.71846861484053,-5.97479886625665,4.14804335185713e-09,10.0754753136341
"PIK3CA","44_Normal vs 502_Tumor",-0.771243410043627,1.64981951080108e-08,"Tumor",3.95161529028392,-5.97121572542731,4.23449944866259e-09,10.122410443788
"ABCC4","44_Normal vs 502_Tumor",-0.782101614241167,1.68655522061699e-08,"Tumor",3.18062867336267,-5.96710607403332,4.33582561802938e-09,10.0968123969193
"CCL2","44_Normal vs 502_Tumor",1.23411375679292,1.95602106907713e-08,"Normal",4.95014514371909,5.9394256107831,5.08265477858689e-09,9.84775295192726
"TNFSF10","44_Normal vs 502_Tumor",-1.11369343245907,2.03271272756704e-08,"Tumor",7.7938068182122,-5.93208075693857,5.3010229668254e-09,9.78979999678827
"IFNGR1","44_Normal vs 502_Tumor",-0.668850106433255,2.14864938173813e-08,"Tumor",7.55433157915014,-5.92168581137751,5.62578707650043e-09,9.72995499509632
"TNK1","44_Normal vs 502_Tumor",-0.748387502266039,2.30627383878414e-08,"Tumor",4.47779740988677,-5.90882443046857,6.05455335639283e-09,9.75585936341781
"TNIP3","44_Normal vs 502_Tumor",-0.639720969274531,2.32826643999852e-08,"Tumor",2.014627026708,-5.90692928859568,6.12036861137908e-09,9.45384251910461
"VDR","44_Normal vs 502_Tumor",-0.777776278170393,2.40475851607374e-08,"Tumor",5.1773694408535,-5.90108605995191,6.32771764571753e-09,9.68265877454468
"ULBP3","44_Normal vs 502_Tumor",-0.926848097758309,2.62689302589429e-08,"Tumor",3.30877272984428,-5.88431676796349,6.96156115162138e-09,9.63813105617373
"FAM3C","44_Normal vs 502_Tumor",-0.78623793268668,2.84279083079549e-08,"Tumor",5.37139931793209,-5.86947809019029,7.57375594599225e-09,9.50032237955091
"CXCL8","44_Normal vs 502_Tumor",-1.85504072336794,2.84608900646118e-08,"Tumor",6.05489255649235,-5.86920472971791,7.5855124075383e-09,9.50925058878944
"GOPC","44_Normal vs 502_Tumor",-0.665678455595183,3.01894419178468e-08,"Tumor",5.039403226884,-5.85790880652568,8.08718931221271e-09,9.44681296192515
"LTBP2","44_Normal vs 502_Tumor",-1.19557169605193,3.08300695324955e-08,"Tumor",5.57206598270262,-5.85392674746801,8.27163897989588e-09,9.42152364705978
"VEGFC","44_Normal vs 502_Tumor",-1.4697439072117,3.09018381213454e-08,"Tumor",4.44250819180891,-5.85344737095619,8.29411847954103e-09,9.47283182754817
"TMSB15A","44_Normal vs 502_Tumor",-0.832147113800413,3.26170455082363e-08,"Tumor",2.1661088290214,-5.84297312687398,8.80042565436894e-09,9.06866787628522
"WNT2B","44_Normal vs 502_Tumor",-0.707323389576811,3.68955988634749e-08,"Tumor",2.27219055020951,-5.81929133264062,1.00587615243633e-08,9.07239004498445
"S100A2","44_Normal vs 502_Tumor",-1.23227667552798,4.23110471573091e-08,"Tumor",11.5497939536249,-5.79246784938149,1.1696292914945e-08,8.99191197034358
"HLA-E","44_Normal vs 502_Tumor",-0.630248405237081,4.38805258736404e-08,"Tumor",10.018543643818,-5.78526947276355,1.21782251368234e-08,8.9589092356566
"BCL2A1","44_Normal vs 502_Tumor",-1.09847532500446,4.49607478684339e-08,"Tumor",3.89336673027153,-5.78046124110577,1.25108575893488e-08,9.07874994629328
"UNC93B1","44_Normal vs 502_Tumor",-0.705933272184148,4.91883111719839e-08,"Tumor",5.25342925660081,-5.76256668317919,1.38283587514122e-08,8.91970968836503
"BCL11B","44_Normal vs 502_Tumor",-0.774749946262927,4.9411958276556e-08,"Tumor",3.84697660578021,-5.76168840950436,1.38963882867606e-08,8.97533695538085
"SEMA3C","44_Normal vs 502_Tumor",-1.34616961528139,5.42638681213321e-08,"Tumor",5.27034164443325,-5.74341242685136,1.53883033599855e-08,8.8400232849215
"MX1","44_Normal vs 502_Tumor",-1.31719770079923,5.43586584401546e-08,"Tumor",6.25798015801853,-5.74290124797169,1.54321988226471e-08,8.79501063290439
"DMBT1","44_Normal vs 502_Tumor",2.08704761247051,5.64505872682113e-08,"Normal",2.02031164401966,5.73533045933295,1.60967661332382e-08,8.79108434715117
"TLR2","44_Normal vs 502_Tumor",-0.977726426509593,5.71490290382198e-08,"Tumor",4.48024520422633,-5.73275953101579,1.63287199145667e-08,8.80411205216011
"ACAP1","44_Normal vs 502_Tumor",-0.656539095763422,6.03358699500287e-08,"Tumor",2.83785856528013,-5.72198378151013,1.73368444720516e-08,8.74272509832361
"MR1","44_Normal vs 502_Tumor",-0.663121347759793,6.37654962960924e-08,"Tumor",3.94962796103025,-5.7110192732899,1.84247586808333e-08,8.69759944292214
