"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"HNRNPUL2","44_Normal vs 502_Tumor",-0.4702960483108,2.10471185668988e-06,"Nonsignif",5.48721213677214,-4.96791870897807,9.05611320046854e-07,4.8713843344806
"DCAF7","44_Normal vs 502_Tumor",-0.602284785340351,2.11109014063007e-06,"Tumor",5.89016389264052,-4.96728068416958,9.08465886069041e-07,4.85796523294884
"C16orf78","44_Normal vs 502_Tumor",-0.134746465810933,2.12999995693223e-06,"Nonsignif",0.906370944309943,-4.96544786029585,9.16714468396417e-07,4.07977734098329
"CLEC19A","44_Normal vs 502_Tumor",-0.132652705717958,2.13141108155006e-06,"Nonsignif",0.902052499388763,-4.9652889621805,9.1743298209972e-07,4.07738801753717
"PDZRN3","44_Normal vs 502_Tumor",0.818824168481585,2.13460654099537e-06,"Normal",2.85226439759735,4.96496054146283,9.18919775486141e-07,4.92689560242222
"FHIT","44_Normal vs 502_Tumor",0.498448418538669,2.13600452990032e-06,"Nonsignif",1.47712261181636,4.9648031732332,9.19633021298311e-07,4.8428334740946
"LIPA","44_Normal vs 502_Tumor",-0.700639947007337,2.14526177198941e-06,"Tumor",5.6806690229196,-4.96390138730469,9.23730537117253e-07,4.85247431839669
"C8A","44_Normal vs 502_Tumor",-0.130018335012411,2.14763502392543e-06,"Nonsignif",0.903447285971854,-4.96365251117771,9.24864475064135e-07,4.07457882529325
"TFDP3","44_Normal vs 502_Tumor",-0.156120174928009,2.15020507552212e-06,"Nonsignif",0.939181257236369,-4.96338530579583,9.2608342133187e-07,4.07752362072295
"SLC26A2","44_Normal vs 502_Tumor",0.755223467752754,2.15500313229529e-06,"Normal",3.50916915424668,4.9629085087982,9.28262343542294e-07,4.89087578377069
"MTFMT","44_Normal vs 502_Tumor",-0.383895001787233,2.16181308934946e-06,"Nonsignif",3.63318700450291,-4.96224375114736,9.31308492453849e-07,4.92514389772762
"LYPD6","44_Normal vs 502_Tumor",-0.579161972183523,2.16374176350222e-06,"Nonsignif",1.87100664957996,-4.96203822363974,9.32252241888718e-07,4.52067572807895
"SGTA","44_Normal vs 502_Tumor",-0.380820546579067,2.16507029901737e-06,"Nonsignif",6.42431279866849,-4.9618890959359,9.32937590374223e-07,4.81251435185299
"HERPUD2","44_Normal vs 502_Tumor",-0.413068896629737,2.16869449251406e-06,"Nonsignif",5.26105562695884,-4.96152511078734,9.34612405584988e-07,4.84829229341018
"HSD3B2","44_Normal vs 502_Tumor",-0.131621547556685,2.17482770452596e-06,"Nonsignif",0.905133006493225,-4.96092739153477,9.3736900697968e-07,4.05835894208113
"CACNA1C","44_Normal vs 502_Tumor",-0.359827742364408,2.17578638773689e-06,"Nonsignif",1.50311922237589,-4.96081337796946,9.37895712967288e-07,4.34656757837544
"PRLH","44_Normal vs 502_Tumor",-0.133252875670308,2.18121818868801e-06,"Nonsignif",0.898684998219637,-4.96028272149913,9.40350936998159e-07,4.05279587610194
"NUP210L","44_Normal vs 502_Tumor",-0.145651420537188,2.18199728141307e-06,"Nonsignif",0.936916710004141,-4.96018566980517,9.408006432719e-07,4.06401333401335
"GCK","44_Normal vs 502_Tumor",-0.395784627361732,2.18579907640995e-06,"Nonsignif",1.24025237509221,-4.95980773047775,9.42553871647171e-07,4.12858564213977
"CCDC91","44_Normal vs 502_Tumor",-0.552246301398393,2.18726304457377e-06,"Nonsignif",3.78635434443123,-4.959647253584,9.43299263889162e-07,4.91243709526689
"AJM1","44_Normal vs 502_Tumor",-0.489542090114127,2.19302594470078e-06,"Nonsignif",2.11199891303457,-4.95907218664672,9.4597504386128e-07,4.69682521311687
"NFKBIL1","44_Normal vs 502_Tumor",-0.466250743793352,2.19302594470078e-06,"Nonsignif",5.41711853149781,-4.95906394720934,9.46013435063421e-07,4.83205411243281
"CHMP4B","44_Normal vs 502_Tumor",-0.370957208062412,2.19549456797746e-06,"Nonsignif",8.63678765367147,-4.95881097710935,9.4719286750345e-07,4.76622010740599
"ARHGAP9","44_Normal vs 502_Tumor",-0.679111274324091,2.20029625386913e-06,"Tumor",2.84631920149665,-4.95834284090058,9.49379222481691e-07,4.88807712944566
"NOM1","44_Normal vs 502_Tumor",-0.489484990866099,2.20268084559572e-06,"Nonsignif",3.63757907330483,-4.95809834661246,9.50523029619062e-07,4.90797490755618
"PLXDC1","44_Normal vs 502_Tumor",-0.691957346462211,2.20539088679547e-06,"Tumor",2.92026382446043,-4.95782411386909,9.51807543766444e-07,4.88971602393994
"C11orf58","44_Normal vs 502_Tumor",-0.406575338559763,2.20572463663308e-06,"Nonsignif",5.53338264839606,-4.95776883988675,9.52066651546877e-07,4.81964558155014
"ZNF771","44_Normal vs 502_Tumor",-0.347268902410086,2.20878198656649e-06,"Nonsignif",1.86764867057544,-4.95746300686977,9.53501535752398e-07,4.61930949968101
"PRAMEF2","44_Normal vs 502_Tumor",-0.138927957118149,2.20898780312925e-06,"Nonsignif",0.904742016169027,-4.9574195438701,9.53705621508566e-07,4.03953422898444
"SAFB2","44_Normal vs 502_Tumor",-0.439470261829124,2.20911449864874e-06,"Nonsignif",4.81389355748364,-4.95738335880957,9.53875564991163e-07,4.84996866381711
"TUBA3D","44_Normal vs 502_Tumor",-0.254179949538021,2.20915649097786e-06,"Nonsignif",1.18989017820041,-4.95735496373384,9.54008943205943e-07,4.16324988339028
"GUCA1C","44_Normal vs 502_Tumor",-0.270921700460927,2.21137608375464e-06,"Nonsignif",1.00118664358554,-4.95712005685009,9.55113045739925e-07,4.03910396792488
"ANKRD20A2P","44_Normal vs 502_Tumor",-0.130746706140607,2.21137608375464e-06,"Nonsignif",0.900420892047558,-4.95710195404679,9.5519818318579e-07,4.03918007574773
"SEPTIN7","44_Normal vs 502_Tumor",-0.455971836507173,2.21891487306669e-06,"Nonsignif",5.65971374819132,-4.95638618965711,9.58570299121773e-07,4.81008766301818
"GOLGA6B","44_Normal vs 502_Tumor",-0.131081244187973,2.22089830799534e-06,"Nonsignif",0.89948020633389,-4.9561801758869,9.59543001033827e-07,4.0337821352131
"VSTM2A","44_Normal vs 502_Tumor",-0.134874143287574,2.22675173690332e-06,"Nonsignif",0.904541226157947,-4.95562096354086,9.62188149448077e-07,4.03195705382006
"UBE2N","44_Normal vs 502_Tumor",-0.38365813541248,2.24231432147117e-06,"Nonsignif",5.68102169879517,-4.95418142512301,9.69029779282548e-07,4.79679846872962
"NAIP","44_Normal vs 502_Tumor",-0.19606583815441,2.24488222675949e-06,"Nonsignif",1.03937102418935,-4.95392432387125,9.70256625212708e-07,4.07089355668722
"TMPRSS6","44_Normal vs 502_Tumor",-0.245081080963802,2.26615767543965e-06,"Nonsignif",1.1826414476366,-4.95198270270531,9.79570269638109e-07,4.11288306439674
"MFSD14B","44_Normal vs 502_Tumor",-0.528616985965549,2.27089608891234e-06,"Nonsignif",6.62455546755055,-4.95153356579366,9.81736965351169e-07,4.76197152278747
"MPZL3","44_Normal vs 502_Tumor",0.643644998910478,2.27570329807033e-06,"Normal",4.72118748409998,4.95107913644356,9.83933900276849e-07,4.78611009985183
"TSC22D2","44_Normal vs 502_Tumor",-0.631571186397591,2.27705535569919e-06,"Tumor",4.16801531746987,-4.95093385334487,9.84637270770022e-07,4.8590098428276
"OR2L13","44_Normal vs 502_Tumor",-0.204221565811984,2.27859872254643e-06,"Nonsignif",0.968975133254528,-4.95077157043123,9.85423517654018e-07,4.01472845875468
"RNASEH2B","44_Normal vs 502_Tumor",-0.470703947798089,2.28092675653707e-06,"Nonsignif",3.34003526383152,-4.95053942196741,9.86549310785585e-07,4.87663223488357
"SLC23A3","44_Normal vs 502_Tumor",-0.258431708184836,2.28107734213674e-06,"Nonsignif",1.27717249539142,-4.95050147713064,9.86733440502785e-07,4.19000361228094
"UBXN2A","44_Normal vs 502_Tumor",-0.451276993561758,2.2833469902785e-06,"Nonsignif",3.9931602324922,-4.95027474857289,9.87834346621087e-07,4.85705780358176
"METTL2A","44_Normal vs 502_Tumor",-0.385309463432786,2.28658674023274e-06,"Nonsignif",4.05241707720264,-4.94996192754081,9.89355231023547e-07,4.85034008326662
"PSAT1","44_Normal vs 502_Tumor",-0.86701220852637,2.29654039078161e-06,"Tumor",6.20836157012439,-4.94902958127396,9.939015640839e-07,4.76894578049404
"NSUN3","44_Normal vs 502_Tumor",-0.487240686018114,2.29654039078161e-06,"Nonsignif",2.76017667495457,-4.94904037583956,9.93848812120215e-07,4.851670180949
"UCMA","44_Normal vs 502_Tumor",-0.151600288654859,2.29953427564434e-06,"Nonsignif",0.917350860222114,-4.94874010279868,9.9531722494763e-07,4.00062120131566
"MSRA","44_Normal vs 502_Tumor",0.531307271011751,2.305758238686e-06,"Nonsignif",2.90772582638754,4.9481658191512,9.98131455194138e-07,4.85607242041408
"CYP4A11","44_Normal vs 502_Tumor",-0.130236288767996,2.31109099391241e-06,"Nonsignif",0.92217047950309,-4.94767139402622,1.00056049655585e-06,4.0045484896114
"GALP","44_Normal vs 502_Tumor",-0.193525206916955,2.3177671321679e-06,"Nonsignif",0.934577928848296,-4.94706006361167,1.00357176675849e-06,3.98754507082169
"CASP14","44_Normal vs 502_Tumor",-2.03670571828879,2.32417786622905e-06,"Tumor",3.99974806911309,-4.94647359323336,1.00646880210586e-06,4.82130820911099
"PSTPIP2","44_Normal vs 502_Tumor",-0.773355174793722,2.32714549419833e-06,"Tumor",4.06510499721257,-4.94618944893954,1.00787531393576e-06,4.845558492298
"CHST5","44_Normal vs 502_Tumor",-0.140219660684499,2.33098122497052e-06,"Nonsignif",0.920976946558418,-4.94582982859119,1.0096581517518e-06,3.99099980462763
"ADAMTS15","44_Normal vs 502_Tumor",-0.973613792646234,2.33144362290561e-06,"Tumor",3.07482672501278,-4.9457426327155,1.01009088841946e-06,4.82027526546743
"LUC7L3","44_Normal vs 502_Tumor",-0.539248883794765,2.33144362290561e-06,"Nonsignif",4.89298881631061,-4.94574045674988,1.01010168961506e-06,4.79542899816732
"SULT2A1","44_Normal vs 502_Tumor",-0.152474690802852,2.33173533342644e-06,"Nonsignif",0.921413654154676,-4.94569049680425,1.01034971461422e-06,3.98986665363239
"ZNF75A","44_Normal vs 502_Tumor",-0.496524300560959,2.33315463740208e-06,"Nonsignif",2.75098196016917,-4.94554217133167,1.01108641936977e-06,4.83357329247892
"SPINK4","44_Normal vs 502_Tumor",-0.222841993912905,2.34300579609624e-06,"Nonsignif",1.09128520793907,-4.94466020358964,1.01547770639927e-06,4.03530664931004
"LGALS12","44_Normal vs 502_Tumor",0.479958484950597,2.34548931769728e-06,"Nonsignif",1.11674816452045,4.94442008294781,1.01667644325456e-06,4.48858880362143
"PXT1","44_Normal vs 502_Tumor",-0.152807616293748,2.35185540760366e-06,"Nonsignif",0.958953690114368,-4.94384387443269,1.01955858089553e-06,3.99325745801387
"L3MBTL3","44_Normal vs 502_Tumor",-0.493624765204491,2.35548281720341e-06,"Nonsignif",2.78405480100359,-4.94350565582535,1.02125398788552e-06,4.8267906601597
"CCDC172","44_Normal vs 502_Tumor",-0.129891526861964,2.35705165216276e-06,"Nonsignif",0.898245712875325,-4.94334562308273,1.02205714084078e-06,3.97266534410296
"C1orf146","44_Normal vs 502_Tumor",-0.18550087216952,2.36199613341403e-06,"Nonsignif",0.984673657339481,-4.94289451889831,1.02432437044555e-06,3.99005288200813
"CTDSPL2","44_Normal vs 502_Tumor",-0.585668993054918,2.366714867959e-06,"Nonsignif",3.8439453772251,-4.9424392068374,1.02661767056597e-06,4.83045092791167
"ACTR6","44_Normal vs 502_Tumor",-0.462801221914121,2.366714867959e-06,"Nonsignif",4.32038272357241,-4.94245622502581,1.02653186486385e-06,4.80518273804237
"TM9SF4","44_Normal vs 502_Tumor",-0.526524090961234,2.37101138549473e-06,"Nonsignif",6.24091447093608,-4.94204542062017,1.028605074953e-06,4.72634413454491
"CCDC54","44_Normal vs 502_Tumor",-0.142125494165574,2.39150262213632e-06,"Nonsignif",0.932150337694981,-4.94026847238032,1.03761945371734e-06,3.9678542474124
"VSX2","44_Normal vs 502_Tumor",-0.172026188633922,2.39470280567456e-06,"Nonsignif",0.923745493594545,-4.93997160401988,1.03913286752574e-06,3.95512209463222
"GPI","44_Normal vs 502_Tumor",-0.543583148442671,2.40620195830387e-06,"Nonsignif",7.47306915931081,-4.93897126629414,1.04424821801502e-06,4.68732331383201
"ECHDC3","44_Normal vs 502_Tumor",1.11307746591533,2.40741304003303e-06,"Normal",3.54336088769004,4.93884426427568,1.04489939449501e-06,4.76124332029076
"SMYD4","44_Normal vs 502_Tumor",-0.466788390347346,2.41002610877983e-06,"Nonsignif",3.04902811520249,-4.93859875945099,1.04615928066967e-06,4.81679436300574
"POLG","44_Normal vs 502_Tumor",-0.482557502459798,2.41691508866432e-06,"Nonsignif",5.18520257684318,-4.93799269432766,1.04927577692444e-06,4.74302548488259
"ACADL","44_Normal vs 502_Tumor",0.589099070436607,2.41839309709692e-06,"Nonsignif",1.15474552317231,4.93784364270734,1.0500435988908e-06,4.5676052081952
"PRAMEF8","44_Normal vs 502_Tumor",-0.145792237964523,2.42042611061837e-06,"Nonsignif",0.903754929937865,-4.93764793609593,1.0510525820224e-06,3.9436533999854
"HGFAC","44_Normal vs 502_Tumor",-0.235126431629908,2.43385740737569e-06,"Nonsignif",1.03057068935121,-4.93649570837448,1.05701199417824e-06,3.97018100817356
"KANSL3","44_Normal vs 502_Tumor",-0.498167637868216,2.43733053867191e-06,"Nonsignif",4.39981416616155,-4.93618058503217,1.05864750717212e-06,4.77315349475338
"SULT4A1","44_Normal vs 502_Tumor",-0.448121218630924,2.43926421387261e-06,"Nonsignif",1.34391491638469,-4.93596998565801,1.05974189436753e-06,4.0446768379179
"OR1N1","44_Normal vs 502_Tumor",-0.155634894103175,2.43926421387261e-06,"Nonsignif",0.904709798284061,-4.93599340831386,1.05962012375602e-06,3.93366474576347
"FGF6","44_Normal vs 502_Tumor",0.308418838293808,2.44104060009171e-06,"Nonsignif",0.98964012734242,4.9357971241679,1.0606409910879e-06,4.18949789322378
"ZAR1","44_Normal vs 502_Tumor",-0.170872011206936,2.44755648783625e-06,"Nonsignif",0.955360002388194,-4.93522924674028,1.06359985099254e-06,3.94804045549094
"VANGL2","44_Normal vs 502_Tumor",-0.891049893720228,2.46525272671345e-06,"Tumor",5.16755702608569,-4.93373597011233,1.0714184603396e-06,4.74036969622725
"H2AP","44_Normal vs 502_Tumor",-0.229421214143302,2.46824698029662e-06,"Nonsignif",0.97056111946637,-4.93346397545113,1.0728485492113e-06,3.9249701577184
"PLXNB2","44_Normal vs 502_Tumor",-0.557597594833232,2.47214469803544e-06,"Nonsignif",7.64739673046853,-4.93311773006054,1.07467169746619e-06,4.6574057752063
"MC3R","44_Normal vs 502_Tumor",-0.159520579781247,2.47401187391023e-06,"Nonsignif",0.909954763264795,-4.93293928852229,1.07561244494589e-06,3.92008316743819
"LMOD3","44_Normal vs 502_Tumor",1.45756612065563,2.50049874841411e-06,"Normal",1.95369266336265,4.93074265574429,1.08725844165223e-06,4.76208359267389
"MEIOB","44_Normal vs 502_Tumor",-0.243355302402128,2.50407686417084e-06,"Nonsignif",0.980457054152381,-4.9304264451553,1.08894489747656e-06,3.91338564977754
"CYB5R2","44_Normal vs 502_Tumor",-0.724353747302162,2.50739010854739e-06,"Tumor",3.75865015770156,-4.93012000105011,1.09058167377833e-06,4.77763392676226
"RAB42","44_Normal vs 502_Tumor",-0.704780165777699,2.50739010854739e-06,"Tumor",2.45190586974482,-4.93010771732873,1.09064733293694e-06,4.60554562707725
"CNTNAP4","44_Normal vs 502_Tumor",-0.204897728121438,2.50847779428805e-06,"Nonsignif",0.962749404107,-4.92999475720613,1.09125130818343e-06,3.91375719250837
"LCNL1","44_Normal vs 502_Tumor",-0.167048617009433,2.51053033163085e-06,"Nonsignif",0.972503884776532,-4.92980340213895,1.09227518210659e-06,3.93226596395661
"STX1B","44_Normal vs 502_Tumor",-0.266885120732341,2.51319751998217e-06,"Nonsignif",1.44004110747603,-4.92956226865569,1.09356672305135e-06,4.2053050598546
"EXOC2","44_Normal vs 502_Tumor",-0.451542168348967,2.51662931965646e-06,"Nonsignif",4.79992048982616,-4.92925934895669,1.09519128721238e-06,4.71868078138211
"PHLDB1","44_Normal vs 502_Tumor",-0.679052921996773,2.51705715602695e-06,"Tumor",2.94188569594704,-4.92920019875238,1.09550878255166e-06,4.75765026638774
"THEG","44_Normal vs 502_Tumor",-0.360481900506363,2.52427764229652e-06,"Nonsignif",1.30872912878763,-4.92859115385464,1.09878306887799e-06,4.04142113641032
"NXT2","44_Normal vs 502_Tumor",-0.623917167925492,2.52528035247644e-06,"Tumor",4.49320533269722,-4.92848564155394,1.0993512724407e-06,4.73790391415006
"EPB42","44_Normal vs 502_Tumor",-0.132321477808147,2.52570914892169e-06,"Nonsignif",0.919950382856659,-4.92842653354916,1.09966970404823e-06,3.91128289194944
"OR11H4","44_Normal vs 502_Tumor",-0.207024506986327,2.5298745934102e-06,"Nonsignif",0.946301560045852,-4.92806575030558,1.10161527628958e-06,3.89953127617158
"VTI1A","44_Normal vs 502_Tumor",-0.299413172891807,2.53560363271662e-06,"Nonsignif",3.54900746329828,-4.92757958904848,1.10424222056019e-06,4.76251833173474
"AQP12B","44_Normal vs 502_Tumor",-0.128919322692584,2.53820904023717e-06,"Nonsignif",0.898409753938016,-4.92734549778784,1.10550927418958e-06,3.89834718389822
"TMEM202","44_Normal vs 502_Tumor",-0.223382839985134,2.53987854598499e-06,"Nonsignif",0.95745790692864,-4.92718682317981,1.106368921643e-06,3.89355853669043
"ZNF324B","44_Normal vs 502_Tumor",-0.397268030754907,2.54572423621248e-06,"Nonsignif",2.62332455632538,-4.92666941402282,1.10917655953611e-06,4.7419544062866
"RTCB","44_Normal vs 502_Tumor",-0.371881323221637,2.54572423621248e-06,"Nonsignif",7.02468053701782,-4.9266686136854,1.10918090775975e-06,4.63442953914414
"SGCG","44_Normal vs 502_Tumor",1.2547618475304,2.55773815243299e-06,"Normal",2.01636661343317,4.92568288873853,1.11454884382455e-06,4.74469724816614
"GRM6","44_Normal vs 502_Tumor",-0.139675934096015,2.55972391539437e-06,"Nonsignif",0.93092654191219,-4.92549997500054,1.11554768580544e-06,3.89893435151733
"BHMT","44_Normal vs 502_Tumor",-0.309015405047629,2.56081565541633e-06,"Nonsignif",1.07777574733726,-4.92538845933817,1.11615706614865e-06,3.91690767323595
"BPNT2","44_Normal vs 502_Tumor",-0.505870676897674,2.5704502756245e-06,"Nonsignif",5.7695202376569,-4.92459713674851,1.12049050566635e-06,4.65800019111331
"PRKG2","44_Normal vs 502_Tumor",-0.360079892450996,2.57274471869032e-06,"Nonsignif",1.48328223358612,-4.92439047536996,1.12162489509599e-06,4.18113706470476
"LOXL1","44_Normal vs 502_Tumor",-1.02115012953654,2.57511348685997e-06,"Tumor",4.48956148372723,-4.92417807688638,1.12279193088714e-06,4.73350157710593
"NFILZ","44_Normal vs 502_Tumor",-0.173763242281441,2.57517584304496e-06,"Nonsignif",0.922758885709141,-4.92414869567858,1.12295345985773e-06,3.88020566229967
"NAV3","44_Normal vs 502_Tumor",-0.434430208804106,2.58328641254107e-06,"Nonsignif",1.75642521009742,-4.92348196275169,1.12662498872363e-06,4.30897997657024
"ERBB3","44_Normal vs 502_Tumor",0.660659208465757,2.58789158036965e-06,"Normal",5.06080681287396,4.9230936971729,1.12876840228863e-06,4.64282534244423
"PCDH11X","44_Normal vs 502_Tumor",-0.146268600803058,2.58831283846611e-06,"Nonsignif",0.909497516875671,-4.92303601528819,1.12908716966214e-06,3.87686983855011
"NUDCD2","44_Normal vs 502_Tumor",-0.340046026994968,2.59047970068992e-06,"Nonsignif",3.34451367730772,-4.92284063440147,1.13016754848296e-06,4.74573428368999
"STARD13","44_Normal vs 502_Tumor",-0.629559116768368,2.59097950933118e-06,"Tumor",2.78618202140099,-4.92277679544557,1.1305207687436e-06,4.71663369355237
"PTPN14","44_Normal vs 502_Tumor",-0.645919424127774,2.59316993895978e-06,"Tumor",3.93130907840595,-4.92257973083895,1.13161179714114e-06,4.73584991093282
"FAM234B","44_Normal vs 502_Tumor",-0.569803125507313,2.59393390883683e-06,"Nonsignif",2.75745850182907,-4.92249512892178,1.13208049879122e-06,4.71983978873809
"MRI1","44_Normal vs 502_Tumor",-0.576503376296976,2.59539350128998e-06,"Nonsignif",4.46059987948688,-4.92235578038112,1.13285290966108e-06,4.70876584206914
"CHRNA10","44_Normal vs 502_Tumor",0.487470221402231,2.59668700450256e-06,"Nonsignif",1.44771098515395,4.92222956384174,1.13355296852613e-06,4.57994177241375
"ETV7","44_Normal vs 502_Tumor",-0.990408083677374,2.60208434522988e-06,"Tumor",4.18926523089976,-4.92175734731347,1.13617581718304e-06,4.73256887015407
"OGT","44_Normal vs 502_Tumor",-0.609262694363055,2.60208434522988e-06,"Tumor",4.81533951638847,-4.92173207609936,1.13631634691008e-06,4.68927128399234
"ALG6","44_Normal vs 502_Tumor",-0.405190233466776,2.60208434522988e-06,"Nonsignif",3.59927024942555,-4.92173502924808,1.13629992399308e-06,4.73619527995796
"NYNRIN","44_Normal vs 502_Tumor",0.89158042959538,2.60227519028917e-06,"Normal",3.61633795459535,4.92169268257826,1.13653544228186e-06,4.68614815641978
"CERS6","44_Normal vs 502_Tumor",-0.733625280045147,2.60727137863378e-06,"Tumor",4.32027576600383,-4.92127633745835,1.13885352669939e-06,4.71687998394873
"CXXC1","44_Normal vs 502_Tumor",-0.46373882979495,2.61700158144325e-06,"Nonsignif",5.255859073203,-4.92049069275976,1.14324019213343e-06,4.65713103995021
"PIM2","44_Normal vs 502_Tumor",-1.03087059563047,2.61799357849247e-06,"Tumor",4.91976296160893,-4.92038883289031,1.14381012154387e-06,4.69575865575329
"PRMT7","44_Normal vs 502_Tumor",-0.363952810510014,2.64695588145532e-06,"Nonsignif",3.50074773316019,-4.91811542488491,1.15660193349e-06,4.72093908854467
"GTPBP1","44_Normal vs 502_Tumor",-0.447773598771148,2.65837260657653e-06,"Nonsignif",5.06960377116164,-4.91721098933769,1.16172921515424e-06,4.64929010909461
"GDF10","44_Normal vs 502_Tumor",0.915638465900298,2.66103540413414e-06,"Normal",1.41778261876865,4.91698184914132,1.16303169783691e-06,4.67673181960506
"USP15","44_Normal vs 502_Tumor",-0.378137569266995,2.67586677772548e-06,"Nonsignif",3.73694457486886,-4.91582072126717,1.16965348899587e-06,4.7031369344014
"GGTLC2","44_Normal vs 502_Tumor",-0.153403323005615,2.67919410090784e-06,"Nonsignif",0.923417785384115,-4.9155421298817,1.17124766892418e-06,3.8442320632714
"CAPN3","44_Normal vs 502_Tumor",0.811420561962701,2.6794244664266e-06,"Normal",1.48644092898547,4.91550013533529,1.17148815551783e-06,4.66516211636879
"SH2D4A","44_Normal vs 502_Tumor",0.664654831101728,2.68080351213378e-06,"Normal",4.16908308814912,4.91537047904077,1.17223094781707e-06,4.63968865740794
"TRAPPC4","44_Normal vs 502_Tumor",-0.413253953254684,2.68984567708241e-06,"Nonsignif",4.46367163635944,-4.91465724944404,1.17632512447086e-06,4.6654165490955
"FMC1-LUC7L2","44_Normal vs 502_Tumor",-0.134670402669236,2.69536522159016e-06,"Nonsignif",0.923705742667232,-4.91421346648308,1.17887954602806e-06,3.84431007673138
"KIT","44_Normal vs 502_Tumor",0.847144474034466,2.71853680474581e-06,"Normal",2.4266767397961,4.91243745085119,1.18915598663434e-06,4.69142645418816
"GATAD2B","44_Normal vs 502_Tumor",-0.562100270512318,2.72614643485324e-06,"Nonsignif",4.39334552282293,-4.91184094677224,1.19262684556728e-06,4.66210228411239
"KTN1","44_Normal vs 502_Tumor",-0.591526847121325,2.74237032634289e-06,"Nonsignif",5.94504848586158,-4.91060193722948,1.19986749058573e-06,4.58891697703233
"RUNX1","44_Normal vs 502_Tumor",-0.673123711456073,2.74513098861062e-06,"Tumor",4.47812283126875,-4.91037154142146,1.20121856812906e-06,4.65552248828632
"ANO6","44_Normal vs 502_Tumor",-0.665352510625714,2.74515834969676e-06,"Tumor",5.13866572542487,-4.91034509482176,1.20137374905348e-06,4.62228224996434
"ACCSL","44_Normal vs 502_Tumor",-0.130548280765698,2.74770638275458e-06,"Nonsignif",0.902533948672893,-4.91013074665762,1.2026321952794e-06,3.81751127994909
"ABCE1","44_Normal vs 502_Tumor",-0.528854377973208,2.74933690504329e-06,"Nonsignif",5.69652433514557,-4.90998488561936,1.20348927801232e-06,4.59282414610679
"ALG10B","44_Normal vs 502_Tumor",-0.379837314724896,2.74973001168479e-06,"Nonsignif",2.11966788974812,-4.90989829169683,1.20399838456889e-06,4.51405038594029
"TNFRSF11A","44_Normal vs 502_Tumor",0.610346458381422,2.74973001168479e-06,"Normal",1.86932718740263,4.90988242421075,1.2040916958674e-06,4.66478274167594
"PHYHIP","44_Normal vs 502_Tumor",0.853779336513886,2.74973001168479e-06,"Normal",1.85774446859936,4.90992521979631,1.20384004552273e-06,4.67091655250997
"FCRL5","44_Normal vs 502_Tumor",-0.464181322949232,2.75208667456511e-06,"Nonsignif",1.47688233795908,-4.90968262654143,1.20526723527435e-06,4.02751070799888
"ZNF322","44_Normal vs 502_Tumor",-0.437803004462366,2.75530292686099e-06,"Nonsignif",2.17477477323599,-4.90941908414765,1.2068195197415e-06,4.51934027735548
"TMED2","44_Normal vs 502_Tumor",-0.417170260082284,2.75941659872903e-06,"Nonsignif",7.92673618516133,-4.90908920422247,1.20876525533557e-06,4.53952297105242
"SRP72","44_Normal vs 502_Tumor",-0.407034813421963,2.76527573353693e-06,"Nonsignif",6.49098026049841,-4.90863045853334,1.21147611300762e-06,4.56092929336798
"MYO1H","44_Normal vs 502_Tumor",-0.226901408643095,2.76923520980084e-06,"Nonsignif",1.21612246713117,-4.90831304408399,1.21335523642951e-06,3.95732830635956
"ABRA","44_Normal vs 502_Tumor",1.10103296361528,2.7762582622463e-06,"Normal",1.25990871427698,4.90776989486465,1.21657725509254e-06,4.63032785647189
"NANOGP8","44_Normal vs 502_Tumor",-0.132470907628786,2.77918526653432e-06,"Nonsignif",0.909025587706548,-4.90752967870481,1.21800487371041e-06,3.80725601940736
"GNGT2","44_Normal vs 502_Tumor",-0.471809592609268,2.78101354939836e-06,"Nonsignif",2.26081565432076,-4.90737059360718,1.21895121508921e-06,4.55119967405052
"GRK6","44_Normal vs 502_Tumor",-0.442389064648601,2.78332054948802e-06,"Nonsignif",5.41885956245501,-4.90717636078493,1.2201075996321e-06,4.58736155980685
"CWC25","44_Normal vs 502_Tumor",-0.389568953763517,2.786123196128e-06,"Nonsignif",4.48639154811419,-4.9069458194025,1.22148152434972e-06,4.62726665130634
"CCZ1","44_Normal vs 502_Tumor",-0.384300950271505,2.78817405513741e-06,"Nonsignif",2.50556472945157,-4.90677070828877,1.22252610639209e-06,4.63666331904996
"DMRT1","44_Normal vs 502_Tumor",-0.375230023520819,2.79788429556376e-06,"Nonsignif",1.08935174364946,-4.90603408444691,1.2269296983937e-06,3.81164288941842
"CREB1","44_Normal vs 502_Tumor",-0.45418271763107,2.82113726327787e-06,"Nonsignif",4.1539840654061,-4.9043137315032,1.23727377392546e-06,4.63416156381514
"TSHB","44_Normal vs 502_Tumor",-0.138298424046565,2.83216967570781e-06,"Nonsignif",0.914929304041708,-4.90348940186934,1.24226003617044e-06,3.78861743073558
"PCDHGB2","44_Normal vs 502_Tumor",-0.501498619869617,2.83394441496525e-06,"Nonsignif",1.82368938348731,-4.9033366199357,1.24318632090577e-06,4.23008668515405
"MIP","44_Normal vs 502_Tumor",-0.149902697972434,2.83406042752507e-06,"Nonsignif",0.979087672783018,-4.90330385427271,1.24338505897469e-06,3.81532716974253
